Date,AAPL,XOM,GOOG,WMT,MSFT,GE,IBM,CVX,BRK-B,T,PG,JNJ,PFE,WFC,KO,JPM,ORCL,MRK,VZ,AMZN,INTC,PEP,ABT,QCOM,CSCO,BAC,SLB,C,CMCSA,DIS,MCD,HD,UTX,OXY,COP,UPS,MO,AMGN,AXP,USB
2008-02-19,122.18,87.01,508.95,49.66,28.17,34.28,105,84.83,95.8,35.89,66.31,63.66,22.37,29.86,24.65,42.83,19.02,47.07,35.34,72.08,20.16,71.14,22.5,41.95,22.88,42.67,86.72,241.45,18.49,32.19,55.67,27.31,71.95,75.06,49.28,72.23,16.07,46.86,44.55,32.41
2008-02-20,123.82,88.1,509,49.7,28.22,34.36,107.85,86.34,95.5,34.36,66.17,63.23,22.47,30.65,24.71,43.15,19.43,47.02,35.24,73.64,20.38,71.12,22.51,43.37,23.2,42.97,86.06,243.07,18.2,32.58,56.2,27.72,72.05,76.15,49.87,72.64,16.07,47.35,45.3,32.7
2008-02-21,121.54,86.92,502.86,49.79,28.1,33.69,106.93,84.78,94.02,34.47,65.96,62.98,22.4,30.74,24.61,43.07,18.89,46.13,35.36,69.9,20.3,71.08,22.21,42.42,23.19,42.21,83.91,238.88,17.7,32.27,55.23,27.39,70.89,73.09,49.05,71.9,16.17,46.74,44.68,32.22
2008-02-22,119.46,87.17,507.8,49.97,27.68,33.55,108.07,85.42,92.96,34.98,66.21,63.18,22.5,31.44,24.72,43.93,18.9,46.07,36.2,72.08,19.82,71.38,22.08,43.47,23.6,42.6,85.45,239.55,18.2,32.57,55.69,27.77,72.23,73.57,49.55,71.89,16.21,46.43,45.06,32.91
2008-02-25,119.74,89.13,486.44,50.33,27.84,34.21,110.08,87.18,93.12,35.5,66.68,63.85,22.78,31.69,24.94,44.03,18.97,46.79,36.52,73.27,19.94,71.59,22.46,43.72,23.8,42.94,87.54,235.92,18.35,32.89,56.05,28.82,73.41,76.03,50.56,72.48,16.36,46.75,45.21,33.06
2008-02-26,119.15,89.89,464.19,51.4,28.38,33.94,114.38,88.12,92.52,35.57,67.68,63.72,22.83,31.4,25.26,43.72,19.21,46.39,36.81,71.69,20.69,71.33,22.5,43.64,24.07,42.72,89.1,237.92,18.22,32.89,56.45,28.83,73.29,78.07,52,72.53,16.36,47.82,45.81,33.25
2008-02-27,122.96,89.39,472.86,51.43,28.26,34.02,116.46,88.22,93.68,35.2,67.21,63.04,22.75,31.74,25.48,44.41,19.19,45.44,36.39,70.87,20.77,71.2,22.08,43.79,24.95,42.88,88.25,245.27,18.3,33.1,55.33,28.91,72.93,78.7,51.71,72.31,16.41,46.6,46.07,33.48
2008-02-28,129.91,89.38,475.39,50.7,27.93,33.85,115.24,89.02,93.2,35.96,66.97,62.71,22.55,30.56,25.23,42.44,19.41,45.2,37.18,67.85,20.49,71.06,21.95,43.32,24.66,41.42,89.69,238.5,18.17,32.54,54.62,27.71,72.17,80.41,52.37,71.75,16.25,45.53,44.42,32.82
2008-02-29,125.02,87.01,471.18,49.59,27.2,33.14,113.86,86.66,93.49,34.83,66.18,61.96,22.28,29.23,24.81,40.65,18.8,44.3,36.32,64.47,19.97,69.56,21.68,42.39,24.39,39.74,86.45,226.1,17.65,32.41,54.11,26.55,70.51,77.37,50.84,70.24,16.11,45.52,42.3,32.02
2008-03-03,121.73,87.75,457.02,49.89,26.99,33.4,114.23,87.2,90.18,35.06,66.35,62.23,22.25,28.87,25.04,39.82,18.95,44.06,36.29,62.43,20.01,70.17,21.55,41.12,24.4,39.18,86.98,220.19,18.07,32.41,53.16,27.09,69.4,78.24,51.29,70.61,16.09,45.51,42.08,31.95
2008-03-04,124.62,86.69,444.6,49.87,27.59,33.52,115.71,86.73,91.5,34.87,66.05,62.64,22.24,28.83,25.19,39.19,18.44,43.76,35.69,65.34,20,70.04,21.55,41.21,24.29,38.78,84.55,210.75,18.05,31.87,53.63,26.87,68.9,75.84,50.09,71.05,16.27,45.64,42.65,31.83
2008-03-05,124.49,87.19,447.7,49.55,28.12,33.67,115.39,88.79,92.18,35.45,66.7,63.13,22.05,28.98,25.32,38.74,18.8,43.25,35.95,64.99,20.2,70.28,21.45,41.5,24.27,37.55,87.85,211.22,17.96,31.64,53.94,26.76,69.73,78.46,50.79,72.3,16.5,45.25,42.23,31.78
2008-03-06,120.93,84.51,432.7,49.98,27.57,32.86,112.52,87.8,90.44,35.02,66.51,62.63,21.59,27.83,25.08,37.37,19.23,42.39,35.28,62.74,19.87,70.12,21.09,40.43,23.94,36.52,87.66,201.88,17.8,31.25,53.04,25.76,68.83,75.46,49.26,72.04,16.3,44.24,41.29,31.1
2008-03-07,122.25,82.49,433.35,49.9,27.87,32.23,113.94,85.26,89.24,35.01,65.8,61.51,21.35,28.11,24.97,37.56,19,41.75,35.08,64.09,20.07,69.59,20.66,40.24,24.11,36.74,85.61,199.4,17.77,30.76,52.27,25.88,67.49,74.29,48.16,71.96,16.42,44.18,41.53,30.88
2008-03-10,119.69,82.46,413.62,48.85,28.05,31.7,114.01,84.73,87.26,34.65,65.76,61.33,21.15,27.89,24.89,36.48,19.28,41.26,34.37,63.47,20.12,69.02,20.48,39.17,23.99,35.31,82.8,187.76,17.52,30.46,53.8,25,66.23,73.47,47.54,71.19,16.47,44.68,40.04,30.59
2008-03-11,127.35,86.68,439.84,50.25,29.28,33.4,116.49,88.16,88,36.09,66.66,62.44,21.72,30.82,25.24,38.84,19.51,42.32,35.21,67.15,21.2,69.95,20.59,39.42,25.15,37.72,86.61,204.93,17.71,31.19,54.25,26.2,68.37,78.59,48.86,72.79,16.58,44.62,43.83,32.85
2008-03-12,126.03,85.97,440.18,50.29,28.63,33.96,117.07,86.73,87.14,35.32,67.04,62.55,21.28,29.54,25.28,38.61,19.68,42.45,34.58,66.51,21.12,69.56,20.78,39.75,25.14,37.03,84.34,202.26,17.57,31.41,53.7,26.13,68.2,76.41,48.14,71.94,16.23,44.99,42.74,32.32
2008-03-13,127.94,87.05,443.01,50.6,28.62,34.25,115.91,87.04,86.68,35.5,67.36,62.81,21.21,29.48,25.17,38.11,19.84,41.93,34.67,68.32,21.28,69.24,21.27,40.25,24.95,37.14,85.16,200.92,17.52,31.33,54.89,26.48,68.51,77.37,47.95,70.73,16.18,47.18,42.7,32.67
2008-03-14,126.61,85.91,437.92,49.82,27.96,33.82,115.23,85.34,86.36,35.03,66.74,62.65,20.64,28.45,24.57,36.54,19.52,40.97,33.82,68.22,20.66,68.45,20.8,39.23,24.32,35.69,83.9,188.62,17.09,30.78,54.78,25.75,67.71,75.27,47.63,69.61,15.81,44.46,41.01,31.57
2008-03-17,126.73,85.79,419.87,49.95,28.3,34.33,115.55,84.19,84.9,35.79,67.05,64.04,20.57,28.78,24.64,40.31,19.28,41.85,34.61,66.53,20.85,69.15,21.28,38.5,24.29,35.96,81.23,177.56,17.03,30.46,54.28,25.7,67.56,70.67,46.64,69.61,15.58,43.08,41.71,32.59
2008-03-18,132.82,88.47,439.16,50.98,29.42,36.14,118.41,86.12,86.11,37.07,68.54,65.31,21,31.54,25.37,42.71,20.02,43.19,35.29,71.7,21.75,70.02,21.79,40.13,25.58,38.93,84.37,197.49,17.51,31.72,54.85,27.19,69.83,73.96,48.11,71.9,15.93,41.21,43.71,33.64
2008-03-19,129.67,84.43,432,50.78,28.62,35.59,116.94,81.89,85.31,36.05,67.81,64.88,20.61,30.58,25.61,42.47,19.56,42.99,35.13,70.17,21.09,70.18,22.02,37.85,24.47,38.56,80.17,194.63,17.45,31.24,53.66,26.84,68.76,69.17,45.24,70.64,15.76,39.97,42,32.93
2008-03-20,133.27,85,433.55,53.23,29.18,37.49,118.33,83.21,86.96,36.85,69.37,65.38,20.59,32.55,26.07,45.97,20.08,43.36,36.12,73.19,21.75,71.19,22.53,38.27,24.77,41.86,80.64,214.56,17.49,31.9,54.42,28.06,69.01,69.94,45.99,71.66,15.64,40.11,45.98,34.52
2008-03-24,139.53,85.95,460.56,53.63,29.17,37.4,119.06,84.01,86.82,38.03,69.97,64.89,20.61,32.09,26.13,46.55,20.77,44.25,36.97,75.95,22.13,71.45,22.44,39.89,25.64,42.45,81.27,221.9,18.26,32.04,55.77,29.26,70.34,70.74,46.47,73.36,15.96,40.98,47.41,34.67
2008-03-25,140.98,85.2,450.78,53.05,29.14,37.27,117.97,84.54,86,38,69.54,64.55,20.78,32.06,26.23,46.06,21.08,44.67,36.9,75.17,22.27,71.54,22.08,40.8,25.75,40.97,82.64,223.33,18.55,32.08,56.2,28.76,70.16,71.76,45.81,73.34,16.33,40.84,47.51,34.81
2008-03-26,145.06,86.26,458.19,52.9,28.56,37.13,116.91,84.96,85.64,37.76,69.64,64.7,20.69,30.81,26.11,44.11,20.94,44.7,36.14,73.8,21.86,71.16,21.87,40.49,24.78,39.84,86.52,210.27,17.8,31.76,55.6,28.16,69.61,73.95,46.9,72.73,16.25,42,45.36,33.9
2008-03-27,140.25,86.2,444.08,52.37,28.05,36.83,115.52,84.4,87.4,37.66,69.41,64.62,20.56,30.26,26.18,42.86,19.43,44.78,35.96,70.8,21.09,71.19,21.68,39.72,24.18,38.64,85.38,207.79,17.69,31.38,55.45,27.79,69.41,73.2,46.55,72.83,16.3,41.49,44.83,33.08
2008-03-28,143.01,85.22,438.08,52.12,27.91,36.61,114.57,84.5,89.04,37.66,69.44,64.18,20.5,29.35,26.03,42.71,19.37,44.51,35.85,69.76,20.79,71.56,21.48,40.14,24.08,38.07,85.66,198.64,17.14,31,55.48,27.38,68.55,73.22,46.51,72.26,16.44,41.45,43.15,32.66
2008-03-31,143.5,84.58,440.47,52.68,28.38,37.01,115.14,85.36,89.46,38.3,70.07,64.87,20.93,29.1,26,42.95,19.56,37.95,36.45,71.3,21.18,72.2,22.33,41,24.09,37.91,87,204.26,17.53,31.38,55.77,27.97,68.82,73.17,46.84,73.02,16.03,41.78,43.72,32.36
2008-04-01,149.53,87.02,465.71,54.08,29.5,38.43,116.49,86.74,88.8,39.48,71.14,65.87,21.38,31.49,26.24,47,20.41,38.32,37.79,76.7,21.97,72.13,22.36,42.22,24.98,40.86,89.24,227.34,18.25,31.91,56.91,29.49,71.24,74.88,47.77,74.73,15.99,42.16,47.09,34.01
2008-04-02,147.49,88.52,465.7,54.46,29.16,38.02,114.81,87.51,87.29,38.72,70.48,65.31,21.51,30.53,25.82,46.24,20.49,37.1,37.96,77.37,21.85,71.42,21.98,41.95,24.96,40.3,90.8,229.06,18.56,31.56,56.66,29.16,71.18,74.89,48.42,74.51,15.94,42.45,46.65,33.56
2008-04-03,151.61,88.23,455.12,54.93,29,37.84,116.02,87.72,86.84,39.01,70.47,65.27,21.34,30.79,25.86,46.28,20.68,38.36,38.07,74.94,21.93,71.4,22.08,41.89,24.23,40.37,91.3,232.3,18.52,31.53,56.24,29.22,70.76,75.53,48.18,74.58,15.89,41.57,46.68,33.81
2008-04-04,153.08,88.74,471.09,54.4,29.16,37.56,115.76,88.05,87.38,38.48,70.6,65.73,21.35,30.93,25.73,45.57,20.35,40,37.34,76.87,21.87,71.53,22.2,42.05,24.39,39.41,91.37,229.63,18.39,31.24,55.72,28.79,71.73,76.75,48.44,74.41,15.67,41.53,46.11,33.2
2008-04-07,155.89,88.92,476.82,54.23,29.16,37.26,116.31,88.27,88.1,39.01,70.51,66.14,21.48,30.79,25.78,45.54,20.23,40.78,37.4,76.9,21.75,71.86,22.21,41.67,23.94,39.5,90.58,234.59,18.82,31.52,55.65,28.5,71.79,76.56,48.5,73.78,15.79,41.49,46.55,33.2
2008-04-08,152.84,89.61,467.81,54.45,28.75,36.95,116.27,89.28,88.3,38.8,70.65,66.32,21,29.93,25.84,44.86,19.92,40.9,36.75,77.3,21.08,71.28,21.86,42.08,23.96,38.38,89.62,226.58,18.59,31.07,55.87,28.18,71.8,77.18,48.85,73.31,15.47,41.49,46.47,32.79
2008-04-09,151.44,89.7,464.19,54.14,28.89,36.44,116.77,89.95,87.8,38.19,70.21,66.29,20.89,29.45,25.96,44.3,20.22,40.94,36.02,74.39,21.42,70.97,21.81,41.51,23.53,37.93,90.18,224.86,18.22,30.85,55.74,27.67,70.81,78.85,48.82,70.57,15.09,41.59,45.08,32.45
2008-04-10,154.55,89.55,469.08,54.66,29.11,36.75,118.78,89.6,87.58,38.2,70.18,66.33,20.92,28.52,26.19,43.86,20.45,41.71,35.83,74.83,22.08,71.7,21.82,42.58,24.04,37.69,92.6,226.1,18.09,31.35,55.85,28.38,71.85,78.59,48.75,71.33,15.66,43.98,45.06,32.95
2008-04-11,147.14,88.62,457.45,54.8,28.28,32.05,116,88.8,87.08,37.3,70,66,20.45,27.97,25.75,42.53,19.84,41.14,35.59,71.99,21.24,71.4,21.52,41.4,23.38,36.94,90.61,222.76,17.81,30.18,55.4,28.17,69.53,77.23,48.3,70.89,15.43,43.01,43.39,32.62
2008-04-14,147.78,89.7,451.66,55.15,28.06,31.75,117.28,89.3,85.72,37.2,70.12,65.74,20.56,27.2,26.05,41.5,19.86,41.4,35.34,72.61,20.69,70.95,21.38,41.36,23.31,35.58,91.19,214.66,17.92,30.04,55.54,27.91,69.99,78.17,49.05,70.25,15.55,42.95,42.72,31.67
2008-04-15,148.38,90.8,446.84,56.27,28.25,31.98,117.17,90.17,85.8,37.33,70.23,65.65,20.71,27.81,26.03,42.12,20.18,41.22,35.11,72.5,20.91,71.22,21.16,41.19,23.11,35.58,91.13,217.42,17.86,29.93,55.96,27.93,70.84,79.47,49.93,71.03,15.67,43.36,43.15,32.21
2008-04-16,153.7,92.89,455.03,57.07,28.95,32.23,120.47,91.93,86.4,37.61,69.27,65.7,21.1,29.01,26.11,44.96,20.77,40.31,35.85,74.59,22.13,71.11,20.93,42.26,23.83,36.98,94.8,223.52,18.06,30.32,57.18,28.02,72.63,83.19,50.9,72.79,15.64,43.41,43.75,33.1
2008-04-17,154.49,93.38,449.54,56.67,29.22,32.02,123.08,91.99,85.64,37.57,67.56,65.76,20.4,29.71,25.91,45.12,21.2,39.22,35.85,74.04,22.11,70.77,20.76,42.07,23.89,37.47,95.3,229.15,18.27,30.78,57.33,28.12,70.79,82.87,50.9,72.2,15.78,42.63,44.7,33.36
2008-04-18,161.04,94,539.41,56.31,30,32.69,124.4,93.18,85.76,37.51,67.17,66.51,20.47,30.4,25.67,45.76,21.8,39.76,36.03,80.1,22.55,70.6,20.67,42.55,24.51,38.56,101.85,239.45,18.38,31.33,58.3,28.68,72.51,82.86,51.56,73.19,15.95,43.07,45.53,33.56
2008-04-21,168.16,94.26,537.79,56.38,30.42,32.46,124.35,92.7,85.5,37.59,67.8,66.32,20.2,29.27,25.77,45.23,21.76,39.63,35.96,80.18,22.46,69.9,20.59,42.62,24.89,37.61,106.91,238.69,18.33,31.46,58.67,28.98,72.09,84.81,51.84,72.52,16,42.61,45.7,33.27
2008-04-22,160.2,94.39,555,56.55,30.25,32.33,123.67,94.03,84.82,37.81,67.47,66.99,19.79,29.38,25.58,45.65,21.78,38.51,35.73,79.6,21.99,69.1,20.59,41.55,24.92,37,105.91,239.55,18.04,31.29,58.35,28.52,71.44,86.06,52.18,71.9,15.92,42.1,43.97,33.4
2008-04-23,162.89,94.22,546.49,56.92,31.45,32.36,123.6,94.48,84.72,38.53,67.17,67.26,19.88,28.92,25.76,45.15,21.91,38.62,36.33,81,22.56,69.19,20.61,41.89,25.44,36.86,104.87,234.87,17.91,31.64,58.69,28.13,71.86,84.49,51.93,71.67,16.1,42.69,44.38,33.42
2008-04-24,168.94,92.6,543.04,57.45,31.8,32.81,124.19,92.4,84.5,38.65,66.83,67.37,20.04,29.85,25.73,46.97,22.01,39.97,36.36,77.69,22.69,68,20.56,43.16,26.03,37.87,101.94,245.65,17.93,31.94,59.58,28.92,72.7,82.83,50.95,72.77,16.26,42.4,45.18,34.47
2008-04-25,169.73,92.46,544.06,57.65,29.83,33.33,123.08,92.69,84.6,38.58,66.55,67.31,20.43,30.59,25.34,47.79,21.59,40.72,37.04,80.86,22.56,67.62,20.9,43.24,25.6,38.3,102.74,253.66,17.7,32.36,59.67,29.78,72.68,86.87,51.37,72.72,15.66,42.25,47.77,34.89
2008-04-28,172.24,92.45,552.12,57.35,28.99,33.17,121.69,92.5,85.42,38.3,66.21,67.32,20.23,30.34,25.19,47.34,21.51,41.44,37.95,81.97,22.71,68.16,21.03,43.29,25.35,38.18,102.36,255.66,17.99,32.43,59.59,29.73,73.04,85.54,51.9,72.76,15.37,41.85,47.89,34.65
2008-04-29,175.05,91.79,558.47,58.61,28.64,32.82,122.85,94.74,87.66,38.59,65.9,67.19,20.24,29.88,25.08,47.08,21.76,37.14,38.21,80.74,22.62,68.2,21.8,43.76,25.51,37.86,99.26,250.99,18.36,32.76,60.2,29.36,73.11,83.25,52.52,73.19,14.61,42.13,48.01,34.27
2008-04-30,173.95,93.07,574.29,57.98,28.52,32.7,120.7,96.15,89.14,38.71,67.05,67.09,20.11,29.75,25.14,47.65,20.85,38.04,38.48,78.63,22.26,68.53,21.5,43.19,25.64,37.54,100.55,240.98,18.62,32.43,59.58,28.8,72.47,83.21,52.95,72.41,14.44,41.87,48.02,33.89
2008-05-01,180,89.7,593.08,58.07,29.4,33.12,123.61,94.94,89.2,39.94,67.03,67.81,20.44,31.18,25.24,49.25,21.82,38.95,39.32,79.36,23.29,68.5,21.83,44.36,26.67,39.39,98.35,251.02,20.22,33.3,60.92,29.87,74.5,81.02,53.25,73.58,14.52,43.23,51.33,34.93
2008-05-02,180.94,89.61,581.29,57.5,29.24,33.34,123.18,95.32,88.96,40.13,66.8,68.26,20.61,31.14,25.1,48.66,21.51,39.37,39.59,77.31,23.58,69.1,21.67,44.33,26.75,39.79,99.63,254.88,19.91,33.49,60.95,30.12,75.1,83.74,53.4,73.28,14.75,42.93,50.4,34.6
2008-05-05,184.73,89.51,594.9,56.97,29.08,33.18,122.03,95.62,86.67,39.85,66.65,67.9,20.52,31.15,24.93,48,21.55,38.98,38.9,75.92,23.25,68.57,21.6,43.93,26.28,38.97,101.56,248.7,19.6,33.29,60.87,29.37,74.62,85.84,53.58,72.74,14.95,42.79,50.42,34.46
2008-05-06,186.66,90.07,586.36,56.35,29.7,33,122.82,96.87,86.9,39.56,66.65,67.58,20.42,31.27,24.89,48.2,21.5,38.84,38.89,75.71,23.58,68.57,21.43,44.55,26.33,39.24,103.58,249.86,19.8,33.73,60.49,29.28,74.68,89.17,54.54,73.33,15.08,43,50.96,34.35
2008-05-07,182.59,88.82,579,56.83,29.21,32.57,124.14,95.28,85.25,38.82,65.8,66.91,19.92,29.9,24.36,46.57,20.99,39.01,38.28,73.18,23.17,68.01,20.9,43.54,25.78,38,102.01,236.44,19.55,34.7,59.38,28.56,73.03,86.76,54.03,71.58,15.04,42.2,48.7,33.7
2008-05-08,185.06,89.93,583.01,57.16,29.27,32.59,124.92,97.44,85.6,38.86,65.92,66.9,19.97,29.38,24.04,46.05,21.1,39.09,38.25,72.79,23.4,67.54,20.9,44.1,25.7,37.33,105.56,234.7,19.98,34.56,59.77,27.92,74.06,87.92,54.98,71.07,15.4,42.02,48.85,33.51
2008-05-09,183.45,88.82,573.2,57.18,29.39,32.27,124.06,97.39,83.58,38.59,65.21,66.55,19.79,29.33,23.98,46.57,21,38.99,37.91,72.41,23.37,67.51,21.1,43.72,25.49,36.65,105.01,228.23,19.65,34.3,59.24,27.98,73.13,87.85,54.53,70.29,15.12,42.05,48.96,33.55
2008-05-12,188.16,89.19,584.94,58.02,29.99,32.4,125.24,97.36,81.9,39.11,65.35,66.71,19.91,29.76,24.09,47.24,21.51,39.62,38.06,74.53,23.64,67.35,21.51,44.63,25.84,37.44,103.45,228.32,19.98,34.77,60.87,28.64,74.57,88.01,54.45,70.42,15.58,42.95,49.95,34.2
2008-05-13,189.96,89.68,583,56.65,29.78,32.33,126.58,97.73,82.96,39.26,65.73,66.41,19.97,28.97,24.13,45.48,21.67,39.17,38.11,74.56,23.76,67.25,22.17,44.57,25.89,36.61,104.9,222.43,20.02,34.33,61.17,28.75,74.92,90.14,54.47,70.8,15.82,42.5,49.01,33.99
2008-05-14,186.26,89.91,576.3,57.45,29.93,32.51,127.52,97.72,82.39,39.61,65.5,66.81,20.06,28.91,24.15,45.91,21.78,39.83,38.95,74.2,23.84,67.1,22.35,44.13,25.75,36.8,103.06,224.56,20.27,34.8,60.44,29.12,75.16,88.8,54.42,71.6,15.88,42.2,49.5,34.3
2008-05-15,189.73,91.3,581,57.12,30.45,32.37,128.46,98.49,81.3,39.86,66.36,66.68,20.08,29.6,24.35,47.02,21.87,40,38.9,76.12,24.97,68.07,22.36,45,26.5,36.71,103.45,229.19,20.43,34.99,60.86,29.53,74.29,90.83,54.89,71.36,16.13,42.05,49.86,34.4
2008-05-16,187.62,92.67,580.07,57.04,29.99,32.13,127.82,100.38,81.54,40.07,66.75,66.68,20.03,28.95,24.37,46.53,21.68,40,38.77,76.46,25,67.87,22.3,46.9,26.51,36.17,105.31,223.3,20.01,34.91,60.53,29.1,73.96,94.99,56.53,70.77,16.21,42.03,48.68,33.91
2008-05-19,183.6,94.36,577.52,56.4,29.46,32.4,126.49,102.2,82.39,40.51,66.86,66.63,20.23,28.48,24.56,45.99,22.43,40.02,39.1,82.29,24.88,68.03,22.44,47.35,26.37,36.1,106.63,222.05,20,34.72,60.45,28.87,74.36,95.46,56.98,70.92,16.29,42.34,48.56,33.93
2008-05-20,185.9,94.56,578.6,55.95,28.76,31.72,125.18,103.09,82.02,39.37,65.86,66.15,20.05,28.05,24.38,43.7,22.16,39.74,37.83,80.72,24.09,67.46,22.28,46.06,25.85,35.39,105.92,213.55,19.85,34.09,59.68,27.37,73.4,97.85,57.5,70.2,16.2,42.45,47.31,33.3
2008-05-21,178.19,93.67,549.99,55.23,28.25,30.99,123.62,103.02,81.2,38.89,65.17,65.73,20.01,27.7,24.19,42.42,22.01,39.13,37.22,78.3,23.66,67.27,22.15,46.18,25.37,34.63,104.26,203.4,19.72,33.66,58.78,26.93,72.02,96.45,57.06,69.38,16.15,42.1,45.48,32.94
2008-05-22,177.05,92.51,549.46,56.05,28.47,31.01,124.7,101.91,82.11,39.18,65.62,65.41,19.78,27.91,24.89,43.05,22.31,39.03,37.47,79.26,23.88,68.38,22.35,45.87,25.58,34.73,102.47,209.78,20.12,33.61,58.53,26.91,71.84,96.03,56.83,69.35,16.44,42.77,46.36,33.24
2008-05-23,181.17,90.7,544.62,55.75,28.05,30.43,124.2,100.73,82.6,38.53,65.27,64.92,19.53,27.68,25.04,42.32,21.98,38.74,37.08,78.35,23.41,68.26,22.11,47.76,25.1,33.93,100.03,203.98,19.59,33.23,57.73,26.77,70.01,93.34,56.46,67.02,16.08,42.38,45.45,32.68
2008-05-27,186.43,89.8,560.9,56.4,28.44,30.4,127.32,99.58,85.9,38.83,65.07,65.15,19.33,27.56,25.02,43.01,22.66,38.62,37.38,80.62,23.6,69.01,22.25,48.85,25.59,34.17,101.03,209.2,19.84,33.64,58.11,27.28,70.8,91.36,56.03,68.4,16.23,43.04,45.9,32.92
2008-05-28,187.01,90.43,568.24,57.09,28.18,30.55,129.54,100.42,86.76,39.51,64.87,64.88,19.3,27.47,24.53,42.86,22.79,38.66,37.77,80.08,23.47,67.93,22.05,48.32,25.54,33.87,102.89,208.62,19.7,33.86,58.69,27.43,70.23,93.12,57.18,70.54,16.12,42.82,46.15,32.89
2008-05-29,186.69,89.35,583,57.94,28.31,30.64,129.71,98.86,88.02,40.2,65.47,66.42,19.4,27.98,24.71,43.57,22.79,38.92,38.37,80.35,23.14,68.83,22.81,49.22,26.21,34.6,100.99,212.87,20.07,33.81,59.48,27.71,70.23,90.92,56.19,71.6,16.21,43.42,46.75,33.28
2008-05-30,188.75,88.76,585.8,57.74,28.32,30.72,129.43,99.15,89.96,39.9,66.05,66.74,19.36,27.57,24.45,43,22.84,38.96,38.47,81.62,23.18,68.3,22.97,48.54,26.72,34.01,101.13,211.42,20.39,33.6,59.32,27.36,71.04,91.93,57.51,71.02,16.07,44.03,46.35,33.19
2008-06-02,186.1,87.81,575,57.2,27.8,30.41,127.36,99.37,87.8,39.35,65.36,66.51,19.18,27.11,24.34,42.15,22.68,38.17,37.86,80.23,23.2,67.55,22.69,47.7,26.35,33.58,100.26,207.27,20.41,33.3,58.55,27.16,70.73,92.5,57.42,70.99,15.9,44.22,45.25,32.77
2008-06-03,185.37,85.71,567.3,57.77,27.31,30.46,127.84,97.86,89.4,38.78,65.41,66.76,19.01,26.78,24.09,41.89,22.91,38.35,37.36,80.11,22.94,67.05,22.71,46.99,26.34,33.31,98.98,206.88,20.18,33.18,57.56,27.09,69.76,89.66,56.62,70.83,15.87,44.15,44.31,32.84
2008-06-04,185.19,85.75,572.22,57.68,27.54,30.45,127.55,96.04,87,38.5,66.45,66.55,18.8,26.64,24.21,41.63,22.91,38.17,36.98,81.5,23.48,66.67,22.82,48.45,26.76,31.99,99.15,203.6,20.51,34.35,57.98,27.18,69.26,87.4,55.1,70.74,15.92,44.5,45.64,32.84
2008-06-05,189.43,89.31,586.3,59.8,28.3,31.06,128.47,99.99,87.1,39.46,66.67,66.96,18.67,27.2,24.42,42.1,23.18,38.89,38.96,84.51,23.87,67.29,22.71,49.39,27.54,31.99,104.99,204.95,20.59,34.49,58.05,27.91,69.97,91.64,57.96,71.05,16,44.93,47.43,33.52
2008-06-06,185.64,86.79,567,58.37,27.49,30.02,124.94,99.5,85.72,38.21,65.37,65.76,17.96,25.42,23.83,40.09,22.46,37.49,38.23,80.63,22.9,65.52,22.32,47.14,26.54,30.5,101.94,193.75,19.88,33.01,56.95,27.18,67.01,92.7,56.94,68.59,15.54,44.24,44.65,32.07
2008-06-09,181.61,89.07,557.87,59.57,27.71,30.06,125.86,101.2,84.84,37.56,66.07,65.63,18.02,25.27,23.86,37.51,22.55,36.99,37.94,79.43,22.76,65.37,22.33,47.11,26.43,29.61,104.81,189.3,19.9,33.18,59.31,26.54,67.55,93.56,58.84,69.47,15.27,44.3,44.11,30.95
2008-06-10,185.64,87.89,554.17,59.78,27.89,30.33,125.94,98.78,84.5,37.22,66.66,65.62,17.94,25.91,24.77,38.29,22.5,36.39,37.52,79.62,22.68,67.58,22.1,47.42,26.36,29.62,102.34,195.68,19.7,33.83,59.77,26.71,67.08,89.87,57.37,69.99,15.25,43.82,44.35,31.23
2008-06-11,180.81,88.61,545.2,58.52,27.12,29.83,123.25,99.42,84.4,36.14,66.2,65.2,17.55,25.55,24.56,37.13,22.07,35.73,36.67,77.28,21.81,67.49,21.8,46.31,25.65,28.85,101.3,185.54,19.49,33.27,58.75,25.91,66.65,92.02,58.12,68.06,15.17,42.95,42.59,30.55
2008-06-12,173.26,87.06,552.95,59.11,28.24,29.05,123.85,98.06,84.5,36.39,66.46,65.69,17.73,26.02,24.56,38.01,21.86,35.4,36.63,76.15,22.05,67.95,21.98,48.98,25.96,29.44,98.82,192.1,19.35,33.24,59.34,26.48,67.92,88.39,57.14,68.29,15.33,43.22,43.42,31.12
2008-06-13,172.37,88.36,571.51,59.18,29.07,29.15,126.15,99.4,84.94,36.68,66.45,66.27,17.99,26.08,23.82,39.58,22.63,35.53,37.33,79.17,22.66,67.54,22.05,49.99,26.37,29.78,99.69,197.8,19.7,33.93,59.95,27.53,68.56,88.07,58.23,68.31,15.3,43.97,44.66,30.83
2008-06-16,176.84,87.99,572.81,59.31,28.93,28.97,126.71,99.49,83.96,36.17,65.9,65.84,17.77,26.38,23.29,39.94,22.94,35.01,36.24,81.7,22.86,66.04,22.14,49.54,26.27,30.32,100.87,201.18,19.29,33.65,59.94,27.5,68.88,89.54,58.43,68.08,15.08,43.99,44.68,31.38
